Country,Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
Australia,2026,4.96,12.64,21.01,5.0,750.28,8.46,5.64,11.28,19.73,11.28,37.214,94.835,157.634,37.514,63.474,42.316,84.632,148.03,84.632
Bangladesh,1946,10.33,5.26,5.21,18.12,0.297,18.32,9.16,9.16,9.16,15.27,0.031,0.016,0.015,0.054,0.054,0.027,0.027,0.027,0.045
Bangladesh,1947,10.33,5.26,5.21,18.12,0.311,18.32,9.16,9.16,9.16,15.27,0.032,0.016,0.016,0.056,0.057,0.029,0.029,0.029,0.048
Bangladesh,1948,10.33,5.26,5.21,18.12,0.327,18.32,9.16,9.16,9.16,15.27,0.034,0.017,0.017,0.059,0.06,0.03,0.03,0.03,0.05
Bangladesh,1949,10.33,5.26,5.21,18.12,0.343,18.32,9.16,9.16,9.16,15.27,0.035,0.018,0.018,0.062,0.063,0.031,0.031,0.031,0.052
Bangladesh,1950,10.33,5.26,5.21,18.12,0.36,18.32,9.16,9.16,9.16,15.27,0.037,0.019,0.019,0.065,0.066,0.033,0.033,0.033,0.055
Bangladesh,1951,10.33,5.26,5.21,18.12,0.378,18.32,9.16,9.16,9.16,15.27,0.039,0.02,0.02,0.069,0.069,0.035,0.035,0.035,0.058
Bangladesh,1952,10.33,5.26,5.21,18.12,0.397,18.32,9.16,9.16,9.16,15.27,0.041,0.021,0.021,0.072,0.073,0.036,0.036,0.036,0.061
Bangladesh,1953,10.33,5.26,5.21,18.12,0.417,18.32,9.16,9.16,9.16,15.27,0.043,0.022,0.022,0.076,0.076,0.038,0.038,0.038,0.064
Bangladesh,1954,10.33,5.26,5.21,18.12,0.438,18.32,9.16,9.16,9.16,15.27,0.045,0.023,0.023,0.079,0.08,0.04,0.04,0.04,0.067
Bangladesh,1955,10.33,5.26,5.21,18.12,0.46,18.32,9.16,9.16,9.16,15.27,0.048,0.024,0.024,0.083,0.084,0.042,0.042,0.042,0.07
Bangladesh,1956,10.33,5.26,5.21,18.12,0.483,18.32,9.16,9.16,9.16,15.27,0.05,0.025,0.025,0.088,0.088,0.044,0.044,0.044,0.074
Bangladesh,1957,10.33,5.26,5.21,18.12,0.507,18.32,9.16,9.16,9.16,15.27,0.052,0.027,0.026,0.092,0.093,0.046,0.046,0.046,0.077
Bangladesh,1958,10.33,5.26,5.21,18.12,0.532,18.32,9.16,9.16,9.16,15.27,0.055,0.028,0.028,0.096,0.098,0.049,0.049,0.049,0.081
Bangladesh,1959,10.33,5.26,5.21,18.12,0.559,18.32,9.16,9.16,9.16,15.27,0.058,0.029,0.029,0.101,0.102,0.051,0.051,0.051,0.085
Bangladesh,1960,10.33,5.26,5.21,18.12,0.587,18.32,9.16,9.16,9.16,15.27,0.061,0.031,0.031,0.106,0.108,0.054,0.054,0.054,0.09
Bangladesh,1961,10.33,5.26,5.21,18.12,0.662,18.32,9.16,9.16,9.16,15.27,0.068,0.035,0.034,0.12,0.121,0.061,0.061,0.061,0.101
Bangladesh,1962,10.33,5.26,5.21,18.12,0.698,18.32,9.16,9.16,9.16,15.27,0.072,0.037,0.036,0.126,0.128,0.064,0.064,0.064,0.107
Bangladesh,1963,10.33,5.26,5.21,18.12,0.73,18.32,9.16,9.16,9.16,15.27,0.075,0.038,0.038,0.132,0.134,0.067,0.067,0.067,0.112
Bangladesh,1964,10.33,5.26,5.21,18.12,0.74,18.32,9.16,9.16,9.16,15.27,0.076,0.039,0.039,0.134,0.136,0.068,0.068,0.068,0.113
Bangladesh,1965,10.33,5.26,5.21,18.12,0.811,18.32,9.16,9.16,9.16,15.27,0.084,0.043,0.042,0.147,0.149,0.074,0.074,0.074,0.124
Bangladesh,1966,10.33,5.26,5.21,18.12,0.884,18.32,9.16,9.16,9.16,15.27,0.091,0.047,0.046,0.16,0.162,0.081,0.081,0.081,0.135
Bangladesh,1967,10.33,5.26,5.21,18.12,0.996,18.32,9.16,9.16,9.16,15.27,0.103,0.052,0.052,0.18,0.182,0.091,0.091,0.091,0.152
Bangladesh,1968,10.33,5.26,5.21,18.12,1.028,18.32,9.16,9.16,9.16,15.27,0.106,0.054,0.054,0.186,0.188,0.094,0.094,0.094,0.157
Bangladesh,1969,10.33,5.26,5.21,18.12,1.163,18.32,9.16,9.16,9.16,15.27,0.12,0.061,0.061,0.211,0.213,0.107,0.107,0.107,0.178
Bangladesh,1970,10.33,5.26,5.21,18.12,1.235,18.32,9.16,9.16,9.16,15.27,0.128,0.065,0.064,0.224,0.226,0.113,0.113,0.113,0.189
Bangladesh,1971,10.33,5.26,5.21,18.12,1.202,18.32,9.16,9.16,9.16,15.27,0.124,0.063,0.063,0.218,0.22,0.11,0.11,0.11,0.184
Bangladesh,1972,10.33,5.26,5.21,18.12,0.864,18.32,9.16,9.16,9.16,15.27,0.089,0.045,0.045,0.156,0.158,0.079,0.079,0.079,0.132
Bangladesh,1973,10.33,5.26,5.21,18.12,1.111,18.32,9.16,9.16,9.16,15.27,0.115,0.058,0.058,0.201,0.203,0.102,0.102,0.102,0.17
Bangladesh,1974,10.33,5.26,5.21,18.12,1.718,18.32,9.16,9.16,9.16,15.27,0.177,0.09,0.09,0.311,0.315,0.157,0.157,0.157,0.262
Bangladesh,1975,10.33,5.26,5.21,18.12,2.671,18.32,9.16,9.16,9.16,15.27,0.276,0.14,0.139,0.484,0.489,0.245,0.245,0.245,0.408
Bangladesh,1976,10.33,5.26,5.21,18.12,1.389,18.32,9.16,9.16,9.16,15.27,0.144,0.073,0.072,0.252,0.255,0.127,0.127,0.127,0.212
Bangladesh,1977,10.33,5.26,5.21,18.12,1.325,18.32,9.16,9.16,9.16,15.27,0.137,0.07,0.069,0.24,0.243,0.121,0.121,0.121,0.202
Bangladesh,1978,10.33,5.26,5.21,18.12,1.824,18.32,9.16,9.16,9.16,15.27,0.188,0.096,0.095,0.33,0.334,0.167,0.167,0.167,0.279
Bangladesh,1979,10.33,5.26,5.21,18.12,2.138,18.32,9.16,9.16,9.16,15.27,0.221,0.112,0.111,0.387,0.392,0.196,0.196,0.196,0.326
Bangladesh,1980,10.33,5.26,5.21,18.12,2.491,18.32,9.16,9.16,9.16,15.27,0.257,0.131,0.13,0.451,0.456,0.228,0.228,0.228,0.38
Bangladesh,1981,10.33,6.63,5.21,18.12,2.781,17.91,8.96,8.96,8.96,14.93,0.287,0.184,0.145,0.504,0.498,0.249,0.249,0.249,0.415
Bangladesh,1982,10.33,6.39,5.21,18.12,2.544,17.98,8.99,8.99,8.99,14.99,0.263,0.163,0.133,0.461,0.457,0.229,0.229,0.229,0.381
Bangladesh,1983,10.33,6.47,5.21,18.12,2.418,17.96,8.98,8.98,8.98,14.97,0.25,0.156,0.126,0.438,0.434,0.217,0.217,0.217,0.362
Bangladesh,1984,10.33,8.09,5.21,18.12,2.598,17.47,8.74,8.74,8.74,14.56,0.268,0.21,0.135,0.471,0.454,0.227,0.227,0.227,0.378
Bangladesh,1985,10.33,8.39,5.21,18.12,3.059,17.38,8.69,8.69,8.69,14.49,0.316,0.257,0.159,0.554,0.532,0.266,0.266,0.266,0.443
Bangladesh,1986,10.33,9.13,5.21,18.12,2.99,17.16,8.58,8.58,8.58,14.3,0.309,0.273,0.156,0.542,0.513,0.257,0.257,0.257,0.428
Bangladesh,1987,10.33,10.47,5.21,18.12,3.337,16.76,8.38,8.38,8.38,13.97,0.345,0.349,0.174,0.605,0.559,0.28,0.28,0.28,0.466
Bangladesh,1988,10.33,11.19,5.21,18.12,3.65,16.54,8.27,8.27,8.27,13.79,0.377,0.408,0.19,0.661,0.604,0.302,0.302,0.302,0.503
Bangladesh,1989,10.45,11.19,5.21,18.12,3.952,16.51,8.25,8.25,8.25,13.76,0.413,0.442,0.206,0.716,0.653,0.326,0.326,0.326,0.544
Bangladesh,1990,10.28,11.19,5.21,18.12,4.339,16.56,8.28,8.28,8.28,13.8,0.446,0.486,0.226,0.786,0.719,0.359,0.359,0.359,0.599
Bangladesh,1991,10.43,11.06,5.21,18.12,4.251,16.55,8.28,8.28,8.28,13.79,0.443,0.47,0.221,0.77,0.704,0.352,0.352,0.352,0.586
Bangladesh,1992,11.58,12.54,5.21,18.12,4.354,15.76,7.88,7.88,7.88,13.14,0.504,0.546,0.227,0.789,0.686,0.343,0.343,0.343,0.572
Bangladesh,1993,11.16,12.11,5.21,18.12,4.555,16.02,8.01,8.01,8.01,13.35,0.508,0.552,0.237,0.825,0.73,0.365,0.365,0.365,0.608
Bangladesh,1994,11.83,15.2,5.21,18.12,4.637,14.89,7.45,7.45,7.45,12.41,0.549,0.705,0.242,0.84,0.69,0.345,0.345,0.345,0.575
Bangladesh,1995,11.44,15.2,5.21,18.12,5.21,15.01,7.5,7.5,7.5,12.51,0.596,0.792,0.271,0.944,0.782,0.391,0.391,0.391,0.652
Bangladesh,1996,11.99,15.2,5.21,18.12,6.377,14.85,7.42,7.42,7.42,12.37,0.765,0.969,0.332,1.156,0.947,0.473,0.473,0.473,0.789
Bangladesh,1997,12.27,15.2,5.21,18.12,6.625,14.76,7.38,7.38,7.38,12.3,0.813,1.007,0.345,1.2,0.978,0.489,0.489,0.489,0.815
Bangladesh,1998,12.33,18.13,5.21,18.12,6.864,13.86,6.93,6.93,6.93,11.55,0.846,1.244,0.358,1.244,0.951,0.476,0.476,0.476,0.793
Bangladesh,1999,14.16,18.13,5.21,18.12,7.041,13.31,6.66,6.66,6.66,11.1,0.997,1.276,0.367,1.276,0.937,0.469,0.469,0.469,0.782
Bangladesh,2000,12.31,20.49,5.21,18.12,7.329,13.16,6.58,6.58,6.58,10.97,0.902,1.502,0.382,1.328,0.964,0.482,0.482,0.482,0.804
Bangladesh,2001,10.51,18.58,3.58,18.12,7.414,14.76,7.38,7.38,7.38,12.3,0.779,1.378,0.265,1.343,1.094,0.547,0.547,0.547,0.912
Bangladesh,2002,10.12,15.69,4.54,19.86,7.548,14.94,7.47,7.47,7.47,12.45,0.764,1.184,0.343,1.499,1.128,0.564,0.564,0.564,0.94
Bangladesh,2003,9.88,16.68,4.76,20.58,8.244,14.43,7.22,7.22,7.22,12.03,0.814,1.375,0.392,1.697,1.19,0.595,0.595,0.595,0.992
Bangladesh,2004,10.11,15.95,4.87,19.51,8.659,14.87,7.44,7.44,7.44,12.39,0.875,1.381,0.422,1.689,1.288,0.644,0.644,0.644,1.073
Bangladesh,2005,9.48,17.34,4.39,19.43,9.893,14.81,7.4,7.4,7.4,12.34,0.938,1.715,0.434,1.922,1.465,0.732,0.732,0.732,1.221
Bangladesh,2006,9.77,17.34,4.73,20.83,10.465,14.2,7.1,7.1,7.1,11.83,1.022,1.815,0.495,2.18,1.486,0.743,0.743,0.743,1.238
Bangladesh,2007,10.36,18.15,5.08,21.73,12.06,13.4,6.7,6.7,6.7,11.17,1.249,2.189,0.613,2.621,1.616,0.808,0.808,0.808,1.347
Bangladesh,2008,8.13,17.82,3.84,22.9,15.11,14.19,7.1,7.1,7.1,11.83,1.228,2.693,0.58,3.46,2.144,1.073,1.073,1.073,1.787
Bangladesh,2009,9.73,14.03,4.12,21.77,17.69,15.11,7.55,7.55,7.55,12.59,1.721,2.482,0.729,3.851,2.673,1.336,1.336,1.336,2.227
Bangladesh,2010,11.17,16.79,4.44,20.05,18.68,14.26,7.13,7.13,7.13,11.89,2.087,3.136,0.829,3.745,2.664,1.332,1.332,1.332,2.221
Bangladesh,2011,10.56,16.79,4.18,17.29,22.139,15.35,7.68,7.68,7.68,12.79,2.338,3.717,0.925,3.828,3.398,1.7,1.7,1.7,2.832
Bangladesh,2012,10.1,15.75,4.02,19.95,22.47,15.06,7.53,7.53,7.53,12.55,2.269,3.539,0.903,4.483,3.384,1.692,1.692,1.692,2.82
Bangladesh,2013,9.21,14.03,3.62,21.2,24.938,15.58,7.79,7.79,7.79,12.98,2.297,3.499,0.903,5.287,3.885,1.943,1.943,1.943,3.237
Bangladesh,2014,9.67,13.31,3.59,21.93,28.735,15.45,7.73,7.73,7.73,12.88,2.779,3.825,1.032,6.302,4.44,2.221,2.221,2.221,3.701
Bangladesh,2015,10.51,12.04,3.38,22.69,30.734,15.41,7.71,7.71,7.71,12.85,3.23,3.7,1.039,6.973,4.736,2.37,2.37,2.37,3.949
Bangladesh,2016,10.57,11.05,4.1,20.25,36.468,16.21,8.1,8.1,8.1,13.51,3.855,4.03,1.495,7.385,5.912,2.954,2.954,2.954,4.927
Bangladesh,2017,9.22,14.25,4.11,19.89,39.243,15.76,7.88,7.88,7.88,13.13,3.618,5.592,1.613,7.805,6.185,3.092,3.092,3.092,5.153
Bangladesh,2018,8.91,14.25,3.75,21.14,42.116,15.59,7.79,7.79,7.79,12.99,3.753,6.001,1.579,8.903,6.566,3.281,3.281,3.281,5.471
Bangladesh,2019,9.18,8.73,2.66,20.52,50.81,17.67,8.84,8.84,8.84,14.73,4.664,4.436,1.352,10.426,8.978,4.492,4.492,4.492,7.484
Bangladesh,2020,9.35,15.03,2.67,22.57,53.289,15.11,7.56,7.56,7.56,12.59,4.983,8.009,1.423,12.027,8.052,4.029,4.029,4.029,6.709
Bangladesh,2021,9.05,12.77,3.0,24.03,60.597,15.34,7.67,7.67,7.67,12.79,5.484,7.738,1.818,14.561,9.296,4.648,4.648,4.648,7.75
Bangladesh,2022,7.6,12.4,2.62,24.03,66.981,16.0,8.0,8.0,8.0,13.33,5.091,8.306,1.755,16.096,10.717,5.358,5.358,5.358,8.929
Bangladesh,2023,7.11,13.0,2.47,24.03,63.674,16.02,8.01,8.01,8.01,13.35,4.527,8.278,1.573,15.301,10.201,5.1,5.1,5.1,8.501
Bangladesh,2024,6.9,11.99,2.47,24.03,65.524,16.38,8.19,8.19,8.19,13.65,4.521,7.856,1.618,15.745,10.733,5.366,5.366,5.366,8.944
Bangladesh,2025,6.9,11.88,2.47,24.03,66.426,16.41,8.21,8.21,8.21,13.68,4.583,7.891,1.641,15.962,10.901,5.454,5.454,5.454,9.087
Bangladesh,2026,6.9,11.88,2.47,24.03,68.751,16.41,8.21,8.21,8.21,13.68,4.744,8.168,1.698,16.521,11.282,5.644,5.644,5.644,9.405
Brazil,1946,15.0,5.0,5.0,5.0,2.804,21.0,10.5,10.5,10.5,17.5,0.421,0.14,0.14,0.14,0.589,0.294,0.294,0.294,0.491
Brazil,1947,15.0,5.0,5.0,5.0,2.944,21.0,10.5,10.5,10.5,17.5,0.442,0.147,0.147,0.147,0.618,0.309,0.309,0.309,0.515
Brazil,1948,15.0,5.0,5.0,5.0,3.091,21.0,10.5,10.5,10.5,17.5,0.464,0.155,0.155,0.155,0.649,0.325,0.325,0.325,0.541
Brazil,1949,15.0,5.0,5.0,5.0,3.245,21.0,10.5,10.5,10.5,17.5,0.487,0.162,0.162,0.162,0.682,0.341,0.341,0.341,0.568
Brazil,1950,15.0,5.0,5.0,5.0,3.408,21.0,10.5,10.5,10.5,17.5,0.511,0.17,0.17,0.17,0.716,0.358,0.358,0.358,0.596
Brazil,1951,15.0,5.0,5.0,5.0,3.578,21.0,10.5,10.5,10.5,17.5,0.537,0.179,0.179,0.179,0.751,0.376,0.376,0.376,0.626
Brazil,1952,15.0,5.0,5.0,5.0,3.757,21.0,10.5,10.5,10.5,17.5,0.564,0.188,0.188,0.188,0.789,0.394,0.394,0.394,0.657
Brazil,1953,15.0,5.0,5.0,5.0,3.945,21.0,10.5,10.5,10.5,17.5,0.592,0.197,0.197,0.197,0.828,0.414,0.414,0.414,0.69
Brazil,1954,15.0,5.0,5.0,5.0,4.142,21.0,10.5,10.5,10.5,17.5,0.621,0.207,0.207,0.207,0.87,0.435,0.435,0.435,0.725
Brazil,1955,15.0,5.0,5.0,5.0,4.349,21.0,10.5,10.5,10.5,17.5,0.652,0.217,0.217,0.217,0.913,0.457,0.457,0.457,0.761
Brazil,1956,15.0,5.0,5.0,5.0,4.567,21.0,10.5,10.5,10.5,17.5,0.685,0.228,0.228,0.228,0.959,0.479,0.479,0.479,0.799
Brazil,1957,15.0,5.0,5.0,5.0,4.795,21.0,10.5,10.5,10.5,17.5,0.719,0.24,0.24,0.24,1.007,0.503,0.503,0.503,0.839
Brazil,1958,15.0,5.0,5.0,5.0,5.035,21.0,10.5,10.5,10.5,17.5,0.755,0.252,0.252,0.252,1.057,0.529,0.529,0.529,0.881
Brazil,1959,15.0,5.0,5.0,5.0,5.286,21.0,10.5,10.5,10.5,17.5,0.793,0.264,0.264,0.264,1.11,0.555,0.555,0.555,0.925
Brazil,1960,15.0,5.0,5.0,5.0,5.551,21.0,10.5,10.5,10.5,17.5,0.833,0.278,0.278,0.278,1.166,0.583,0.583,0.583,0.971
Brazil,1961,15.0,5.0,5.0,5.0,5.631,21.0,10.5,10.5,10.5,17.5,0.845,0.282,0.282,0.282,1.182,0.591,0.591,0.591,0.985
Brazil,1962,15.0,5.0,5.0,5.0,6.268,21.0,10.5,10.5,10.5,17.5,0.94,0.313,0.313,0.313,1.316,0.658,0.658,0.658,1.097
Brazil,1963,15.0,5.0,5.0,5.0,7.59,21.0,10.5,10.5,10.5,17.5,1.139,0.38,0.38,0.38,1.594,0.797,0.797,0.797,1.328
Brazil,1964,15.0,5.0,5.0,5.0,6.833,21.0,10.5,10.5,10.5,17.5,1.025,0.342,0.342,0.342,1.435,0.717,0.717,0.717,1.196
Brazil,1965,15.0,5.0,5.0,5.0,7.322,21.0,10.5,10.5,10.5,17.5,1.098,0.366,0.366,0.366,1.538,0.769,0.769,0.769,1.281
Brazil,1966,15.0,5.0,5.0,5.0,9.218,21.0,10.5,10.5,10.5,17.5,1.383,0.461,0.461,0.461,1.936,0.968,0.968,0.968,1.613
Brazil,1967,15.0,5.0,5.0,5.0,10.132,21.0,10.5,10.5,10.5,17.5,1.52,0.507,0.507,0.507,2.128,1.064,1.064,1.064,1.773
Brazil,1968,15.0,5.0,5.0,5.0,11.059,21.0,10.5,10.5,10.5,17.5,1.659,0.553,0.553,0.553,2.322,1.161,1.161,1.161,1.935
Brazil,1969,15.0,5.0,5.0,5.0,12.115,21.0,10.5,10.5,10.5,17.5,1.817,0.606,0.606,0.606,2.544,1.272,1.272,1.272,2.12
Brazil,1970,15.0,5.0,5.0,5.0,13.796,21.0,10.5,10.5,10.5,17.5,2.069,0.69,0.69,0.69,2.897,1.449,1.449,1.449,2.414
Brazil,1971,15.0,5.0,5.0,5.0,15.928,21.0,10.5,10.5,10.5,17.5,2.389,0.796,0.796,0.796,3.345,1.672,1.672,1.672,2.787
Brazil,1972,15.0,5.0,5.0,5.0,19.046,21.0,10.5,10.5,10.5,17.5,2.857,0.952,0.952,0.952,4.0,2.0,2.0,2.0,3.333
Brazil,1973,15.0,5.0,5.0,5.0,27.245,21.0,10.5,10.5,10.5,17.5,4.087,1.362,1.362,1.362,5.722,2.861,2.861,2.861,4.768
Brazil,1974,15.0,5.0,5.0,5.0,35.785,21.0,10.5,10.5,10.5,17.5,5.368,1.789,1.789,1.789,7.515,3.757,3.757,3.757,6.262
Brazil,1975,15.0,5.0,5.0,5.0,42.111,21.0,10.5,10.5,10.5,17.5,6.317,2.106,2.106,2.106,8.843,4.422,4.422,4.422,7.369
Brazil,1976,15.0,5.0,5.0,5.0,49.922,21.0,10.5,10.5,10.5,17.5,7.488,2.496,2.496,2.496,10.484,5.242,5.242,5.242,8.736
Brazil,1977,15.0,5.0,5.0,5.0,57.476,21.0,10.5,10.5,10.5,17.5,8.621,2.874,2.874,2.874,12.07,6.035,6.035,6.035,10.058
Brazil,1978,15.0,5.0,5.0,5.0,65.277,21.0,10.5,10.5,10.5,17.5,9.792,3.264,3.264,3.264,13.708,6.854,6.854,6.854,11.423
Brazil,1979,15.0,5.0,5.0,5.0,72.141,21.0,10.5,10.5,10.5,17.5,10.821,3.607,3.607,3.607,15.15,7.575,7.575,7.575,12.625
Brazil,1980,15.0,5.0,5.0,5.0,77.374,21.0,10.5,10.5,10.5,17.5,11.606,3.869,3.869,3.869,16.248,8.124,8.124,8.124,13.54
Brazil,1981,15.0,5.0,5.0,5.0,84.095,21.0,10.5,10.5,10.5,17.5,12.614,4.205,4.205,4.205,17.66,8.83,8.83,8.83,14.717
Brazil,1982,15.0,5.0,5.0,5.0,88.43,21.0,10.5,10.5,10.5,17.5,13.264,4.421,4.421,4.421,18.57,9.285,9.285,9.285,15.475
Brazil,1983,15.0,5.0,5.0,5.0,61.815,21.0,10.5,10.5,10.5,17.5,9.272,3.091,3.091,3.091,12.981,6.491,6.491,6.491,10.818
Brazil,1984,15.0,5.0,5.0,5.0,61.386,21.0,10.5,10.5,10.5,17.5,9.208,3.069,3.069,3.069,12.891,6.446,6.446,6.446,10.743
Brazil,1985,15.0,5.0,5.0,5.0,68.732,21.0,10.5,10.5,10.5,17.5,10.31,3.437,3.437,3.437,14.434,7.217,7.217,7.217,12.028
Brazil,1986,15.0,5.0,5.0,5.0,83.595,21.0,10.5,10.5,10.5,17.5,12.539,4.18,4.18,4.18,17.555,8.777,8.777,8.777,14.629
Brazil,1987,15.0,5.0,5.0,5.0,92.257,21.0,10.5,10.5,10.5,17.5,13.839,4.613,4.613,4.613,19.374,9.687,9.687,9.687,16.145
Brazil,1988,15.0,5.0,5.0,5.0,100.348,21.0,10.5,10.5,10.5,17.5,15.052,5.017,5.017,5.017,21.073,10.537,10.537,10.537,17.561
Brazil,1989,15.0,5.0,5.0,5.0,134.606,21.0,10.5,10.5,10.5,17.5,20.191,6.73,6.73,6.73,28.267,14.134,14.134,14.134,23.556
Brazil,1990,15.0,5.0,5.0,5.0,125.47,21.0,10.5,10.5,10.5,17.5,18.821,6.274,6.274,6.274,26.349,13.174,13.174,13.174,21.957
Brazil,1991,15.0,5.0,5.0,5.0,111.642,21.0,10.5,10.5,10.5,17.5,16.746,5.582,5.582,5.582,23.445,11.722,11.722,11.722,19.537
Brazil,1992,15.0,5.0,5.0,5.0,106.968,21.0,10.5,10.5,10.5,17.5,16.045,5.348,5.348,5.348,22.463,11.232,11.232,11.232,18.719
Brazil,1993,15.0,5.0,5.0,5.0,120.038,21.0,10.5,10.5,10.5,17.5,18.006,6.002,6.002,6.002,25.208,12.604,12.604,12.604,21.007
Brazil,1994,15.0,5.0,5.0,5.0,171.234,21.0,10.5,10.5,10.5,17.5,25.685,8.562,8.562,8.562,35.959,17.98,17.98,17.98,29.966
Brazil,1995,15.0,5.0,5.0,5.0,250.749,21.0,10.5,10.5,10.5,17.5,37.612,12.537,12.537,12.537,52.657,26.329,26.329,26.329,43.881
Brazil,1996,15.0,5.0,5.0,5.0,277.18,21.0,10.5,10.5,10.5,17.5,41.577,13.859,13.859,13.859,58.208,29.104,29.104,29.104,48.507
Brazil,1997,15.0,5.0,5.0,5.0,287.864,21.0,10.5,10.5,10.5,17.5,43.18,14.393,14.393,14.393,60.451,30.226,30.226,30.226,50.376
Brazil,1998,15.0,5.0,5.0,5.0,281.51,21.0,10.5,10.5,10.5,17.5,42.226,14.075,14.075,14.075,59.117,29.559,29.559,29.559,49.264
Brazil,1999,15.0,5.0,5.0,5.0,195.442,21.0,10.5,10.5,10.5,17.5,29.316,9.772,9.772,9.772,41.043,20.521,20.521,20.521,34.202
Brazil,2000,15.0,5.0,5.0,5.0,213.631,21.0,10.5,10.5,10.5,17.5,32.045,10.682,10.682,10.682,44.862,22.431,22.431,22.431,37.385
Brazil,2001,15.0,5.0,5.0,5.0,182.516,21.0,10.5,10.5,10.5,17.5,27.377,9.126,9.126,9.126,38.328,19.164,19.164,19.164,31.94
Brazil,2002,15.0,5.0,5.0,5.0,166.158,21.0,10.5,10.5,10.5,17.5,24.924,8.308,8.308,8.308,34.893,17.447,17.447,17.447,29.078
Brazil,2003,15.0,5.0,5.0,5.0,181.945,21.0,10.5,10.5,10.5,17.5,27.292,9.097,9.097,9.097,38.209,19.104,19.104,19.104,31.84
Brazil,2004,15.0,5.0,5.0,5.0,218.142,21.0,10.5,10.5,10.5,17.5,32.721,10.907,10.907,10.907,45.81,22.905,22.905,22.905,38.175
Brazil,2005,15.0,5.0,5.0,5.0,290.611,21.0,10.5,10.5,10.5,17.5,43.592,14.531,14.531,14.531,61.028,30.514,30.514,30.514,50.857
Brazil,2006,15.0,5.0,5.0,5.0,361.009,21.0,10.5,10.5,10.5,17.5,54.151,18.05,18.05,18.05,75.812,37.906,37.906,37.906,63.177
Brazil,2007,15.0,5.0,5.0,5.0,455.362,21.0,10.5,10.5,10.5,17.5,68.304,22.768,22.768,22.768,95.626,47.813,47.813,47.813,79.688
Brazil,2008,15.0,5.0,5.0,5.0,552.731,21.0,10.5,10.5,10.5,17.5,82.91,27.637,27.637,27.637,116.074,58.037,58.037,58.037,96.728
Brazil,2009,15.0,5.0,5.0,5.0,543.325,21.0,10.5,10.5,10.5,17.5,81.499,27.166,27.166,27.166,114.098,57.049,57.049,57.049,95.082
Brazil,2010,15.0,5.0,5.0,5.0,719.928,21.0,10.5,10.5,10.5,17.5,107.989,35.996,35.996,35.996,151.185,75.592,75.592,75.592,125.987
Brazil,2011,15.0,5.0,5.0,5.0,871.011,21.0,10.5,10.5,10.5,17.5,130.652,43.551,43.551,43.551,182.912,91.456,91.456,91.456,152.427
Brazil,2012,15.0,5.0,5.0,5.0,806.801,21.0,10.5,10.5,10.5,17.5,121.02,40.34,40.34,40.34,169.428,84.714,84.714,84.714,141.19
Brazil,2013,15.0,5.0,5.0,5.0,808.582,21.0,10.5,10.5,10.5,17.5,121.287,40.429,40.429,40.429,169.802,84.901,84.901,84.901,141.502
Brazil,2014,15.0,5.0,5.0,5.0,835.384,21.0,10.5,10.5,10.5,17.5,125.308,41.769,41.769,41.769,175.431,87.715,87.715,87.715,146.192
Brazil,2015,15.0,5.0,5.0,5.0,710.691,21.0,10.5,10.5,10.5,17.5,106.604,35.535,35.535,35.535,149.245,74.623,74.623,74.623,124.371
Brazil,2016,15.0,5.0,5.0,5.0,696.773,21.0,10.5,10.5,10.5,17.5,104.516,34.839,34.839,34.839,146.322,73.161,73.161,73.161,121.935
Brazil,2017,15.0,5.0,5.0,5.0,775.668,21.0,10.5,10.5,10.5,17.5,116.35,38.783,38.783,38.783,162.89,81.445,81.445,81.445,135.742
Brazil,2018,15.0,5.0,5.0,5.0,717.68,21.0,10.5,10.5,10.5,17.5,107.652,35.884,35.884,35.884,150.713,75.356,75.356,75.356,125.594
Brazil,2019,15.0,5.0,5.0,5.0,677.509,21.0,10.5,10.5,10.5,17.5,101.626,33.875,33.875,33.875,142.277,71.138,71.138,71.138,118.564
Brazil,2020,15.0,5.0,5.0,5.0,598.602,21.0,10.5,10.5,10.5,17.5,89.79,29.93,29.93,29.93,125.706,62.853,62.853,62.853,104.755
Brazil,2021,15.0,5.0,5.0,5.0,572.433,21.0,10.5,10.5,10.5,17.5,85.865,28.622,28.622,28.622,120.211,60.105,60.105,60.105,100.176
Brazil,2022,15.0,5.0,5.0,5.0,717.406,21.0,10.5,10.5,10.5,17.5,107.611,35.87,35.87,35.87,150.655,75.328,75.328,75.328,125.546
Brazil,2023,15.0,5.0,5.0,5.0,825.422,21.0,10.5,10.5,10.5,17.5,123.813,41.271,41.271,41.271,173.339,86.669,86.669,86.669,144.449
Brazil,2024,15.0,5.0,5.0,5.0,823.421,21.0,10.5,10.5,10.5,17.5,123.513,41.171,41.171,41.171,172.918,86.459,86.459,86.459,144.099
